HOUSEID,localminute,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,gen,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
3.5,41487.37292,0.656266667,0.004025,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.03105,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005366667,0.002875,#DIV/0!,0.166558333,#DIV/0!,#DIV/0!,#DIV/0!,0.693258333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0250125,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12765,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0025875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.123625,#DIV/0!,#DIV/0!,#DIV/0!,0.01725,0.368575,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37361,0.5451,0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.047533333,#DIV/0!,#DIV/0!,#DIV/0!,0.727566667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12765,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1244875,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.390425,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37431,0.877833333,0.321808333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0313375,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.08165,#DIV/0!,#DIV/0!,#DIV/0!,0.702075,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0244375,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.127075,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1244875,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.346725,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.375,0.543183333,0.010541667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.048108333,#DIV/0!,#DIV/0!,#DIV/0!,0.738108333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1273625,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.123625,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.368575,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37569,0.851766667,0.217733333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004025,0.0023,#DIV/0!,0.0989,#DIV/0!,#DIV/0!,#DIV/0!,0.745775,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.129375,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0.0008625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1244875,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.3726,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37639,1.094991667,0.4002,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.145283333,#DIV/0!,#DIV/0!,#DIV/0!,0.755933333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.130525,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.124775,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.3795,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37708,1.104766667,0.409016667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03933,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.145858333,#DIV/0!,#DIV/0!,#DIV/0!,0.775675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.007475,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.08395,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1250625,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.3795,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37778,1.1109,0.412275,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.145858333,#DIV/0!,#DIV/0!,#DIV/0!,0.793691667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.08625,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.130525,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.38755,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37847,1.114733333,0.410358333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03933,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.145475,#DIV/0!,#DIV/0!,#DIV/0!,0.80615,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1262125,#DIV/0!,0.00345,0.1058,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.138,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.4002,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37917,1.46165,0.682141667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04002,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.209108333,#DIV/0!,#DIV/0!,#DIV/0!,0.810941667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.09315,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.129375,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.385825,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.37986,1.223025,0.439108333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03933,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.003833333,0.0023,#DIV/0!,0.251275,#DIV/0!,#DIV/0!,#DIV/0!,0.827808333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.092,0.02875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1233375,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.37605,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38056,1.135241667,0.396175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03933,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.0054625,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004025,0.0023,#DIV/0!,0.212558333,#DIV/0!,#DIV/0!,#DIV/0!,0.837391667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.024725,0.001725,0.007475,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.092,0.02875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1233375,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.37605,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38125,1.082533333,0.401158333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.15295,#DIV/0!,#DIV/0!,#DIV/0!,0.851383333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0244375,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.09775,0.02875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12305,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.37605,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38194,1.077933333,0.400008333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.15295,#DIV/0!,#DIV/0!,#DIV/0!,0.87515,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0238625,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.0943,0.02875,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12305,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.375475,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38264,1.543875,0.7636,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.0069,0.0023,#DIV/0!,0.256833333,#DIV/0!,#DIV/0!,#DIV/0!,0.8924,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.023575,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1265,#DIV/0!,0.00345,0.09315,0.02875,#DIV/0!,0.0023,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.122475,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.375475,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38333,1.692991667,0.874575,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.04968,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007475,0.0023,#DIV/0!,0.293441667,#DIV/0!,#DIV/0!,#DIV/0!,0.882816667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.023575,0.001725,0.007475,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1262125,#DIV/0!,0.00345,0.09315,0.02875,#DIV/0!,0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.3749,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38403,1.687241667,0.870358333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0437,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007475,0.0023,#DIV/0!,0.29325,#DIV/0!,#DIV/0!,#DIV/0!,0.882816667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.023575,0.001725,0.007475,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1265,#DIV/0!,0.00345,0.0943,0.02875,#DIV/0!,0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.3749,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38472,1.684558333,0.870166667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03887,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007666667,0.002875,#DIV/0!,0.293058333,#DIV/0!,#DIV/0!,#DIV/0!,0.894891667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1265,#DIV/0!,0.00345,0.09315,0.02875,#DIV/0!,0.0031625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1216125,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.374325,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38542,2.06425,1.20865,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03864,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.007666667,0.002875,#DIV/0!,0.366658333,#DIV/0!,#DIV/0!,#DIV/0!,0.938783333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.007475,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1265,#DIV/0!,0.00345,0.09315,0.02875,#DIV/0!,0.0043125,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.121325,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.595125,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38611,2.289458333,1.429258333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03864,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0.002875,#DIV/0!,0.416875,#DIV/0!,#DIV/0!,#DIV/0!,0.954691667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.09315,0.02875,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.11385,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.7314,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38681,2.277766667,1.4444,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.03864,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0.002875,#DIV/0!,0.416683333,#DIV/0!,#DIV/0!,#DIV/0!,0.964658333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1267875,#DIV/0!,0.00345,0.092,0.02875,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0790625,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.668725,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.3875,2.283708333,1.449766667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0.0023,#DIV/0!,0.417066667,#DIV/0!,#DIV/0!,#DIV/0!,0.967916667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1273625,#DIV/0!,0.00345,0.092,0.02875,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0790625,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.6693,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38819,2.30345,1.4559,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0.002875,#DIV/0!,0.416875,#DIV/0!,#DIV/0!,#DIV/0!,1.012191667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.023,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1273625,#DIV/0!,0.00345,0.0897,0.02875,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0828,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.705525,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38889,2.262625,1.4559,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.008433333,0.002875,#DIV/0!,0.414191667,#DIV/0!,#DIV/0!,#DIV/0!,0.943958333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0232875,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1273625,#DIV/0!,0.00345,0.08625,0.02875,#DIV/0!,0.0046,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0802125,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.597425,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.38958,1.873925,1.070075,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.006516667,0.002875,#DIV/0!,0.406908333,#DIV/0!,#DIV/0!,#DIV/0!,0.988808333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0238625,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1273625,#DIV/0!,0.00345,0.08395,0.02875,#DIV/0!,0.00345,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0721625,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.62215,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.39028,1.730175,0.981141667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.005941667,0.002875,#DIV/0!,0.364358333,#DIV/0!,#DIV/0!,#DIV/0!,1.003375,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02415,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.1279375,#DIV/0!,0.00345,0.092,0.02875,#DIV/0!,0.002875,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0506,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.622725,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.39097,1.519725,0.856175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004983333,0.0023,#DIV/0!,0.276191667,#DIV/0!,#DIV/0!,#DIV/0!,1.008166667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02415,0.001725,0.00805,0.001725,0.0598,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.127075,#DIV/0!,0.00345,0.09085,0.02875,#DIV/0!,0.00115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0531875,#DIV/0!,#DIV/0!,#DIV/0!,0.01955,0.6233,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
3.5,41487.39167,0.652816667,0.003833333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0.0391,0.0307625,#DIV/0!,#DIV/0!,#DIV/0!,0.0023,0.00575,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.004216667,0.0023,#DIV/0!,0.227891667,#DIV/0!,#DIV/0!,#DIV/0!,1.019283333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02415,0.001725,0.00805,0.001725,0.06095,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.122475,#DIV/0!,0.00345,0.0897,0.0299,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0750375,#DIV/0!,#DIV/0!,#DIV/0!,0.0184,0.643425,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,
